doc_id,content,gid,gname
10133,오늘 오전 국제 전화 국제 전화 전화 스팸일까 국제 전화 나라 국제 전화 오인,0,알수없는그룹
10134,이제 조금 애기 오늘 갑자기 자꾸 에어컨,0,알수없는그룹
10135,봉투 낱개 몇장 오프라인 마트 다이소,0,알수없는그룹
10136,개월 러시안블루 집사 질문 그대로 울음소리 기도 쓰기 소리 꿔렁 쿠엉 소리 불만 녹음 화장실 불만 볼일 소변 화장실 소리 낼때 볼일 차고 소리 볼일 불만 소리 외로움 걱정 고양이 외로움 고양이 정도 사람 아빠 을해 대신 항상 소리,5,그룹5
10137,개월 마리 최근 개월 애기 마리 시간 합사 악질 애기 장난감 정리 문제 애기 가끔 소리 애기 마리 서로 애기 행동 이도 캣초딩 체급 애기 지금 완전 합사 종종 대처 정도 고양이 끼리 해결 는걸 애기 정도 중재,5,그룹5
10138,임보 중인 개월 아기 고양이 어제 저녁 갑자기 릉그릉 거리 발라 크게 걱정 오늘 아침 식사 퇴근 병원 어제 저녁 지드 빵빵 호흡 분명 정상 열도 기침 청진기 심장 잡음 증상 며칠 오늘 저녁 식사 고양이 낚시 평소 금방 지금 릉그릉 호흡 변도 지금 링웜 치료 약물 치료 터비덤 보조 하루 혹시 아이,2,그룹2
10139,개월 물어 갑자기 소리 처음 고양이 소리 소리 간식,0,알수없는그룹
10140,카페 고양이 책임 분양 입양 책임 분양 계약서 작성 혹시 상황 대비 안전 장치 계약 작성 책임 분양 계약서 작성 가요,1,그룹1
10141,최대한 한계 아이 각질,0,알수없는그룹
10142,지난 고양이 피부병 병원 곰팡이 배양 검사 결과 오늘 곰팡이 세균 감염 가요 선생님 지난 처방 연고 항생제 피부병 부위 각질 그냥 병원 비교 피부병 부위 선생님 일단 도대체 가요 곰팡 고민 곰팡이 세균 다른 검사 그냥 건강검진 한번 추가 고양이 넥타이 잠깐 시간 그게 수도 선생님 잠깐 특이 사항 넥타이 전부,2,그룹2
10143,일본 코숏 일반 길고양이 병원 진보 사람 아메 스코티쉬 아이 종이 가요,0,알수없는그룹
10144,현재 실전 고양이 무척 사람 바로 생각 는걸 산지 달좀 그간 아가 전혀 오줌 한번 실수 말썽 도안 우리 아가 아가 마냥 완전 엄마 마음 거구 때구,5,그룹5
10145,이빨 상태 평소 이빨 신경 이제 나이 지금 신경 스켈링 관리 스켈링 스트레스 잇몸 는걸,0,알수없는그룹
10146,이번 주말 예전 유기 보호 센터 마음 개월 마리 케이 설마 이중 텐트 가방 산책,0,알수없는그룹
10147,인생 하늘나라 코리안 헤어 최근 결혼 남편 상의 아기 고양이 개월 개월 반려 고양이 모두 화장실 볼일 세수 샤워 거나 화장실 애옹애옹 화장실 문틈 머리 밀고 사람 화장실 호시탐탐 화장실 화장실 변기 근처 이웃 화장실 담배 정말 그게 환기 타고 우리 화장실 담배 담배 냄새 자꾸 아가 자꾸 화장실 조금 사이 슉슉 화장실 이유 뭔가,5,그룹5
10148,중성 근래 사료 오늘 아침 거의 정도 병원 혈검 백혈구 적혈구 혈소판 신장 전부 정상 범백 신장 문제 황달 거나 체온 정상 또렷 곳도 잇몸 의사 선생님 기색 일단 식욕 촉진 알약 먹이 그냥 사료 정도 입맛 건가 치킨 기색 거리 듯이 증상 보신,5,그룹5
10149,오늘 가지 장난감 어제 난생처음 소리 채터링 소리 한숨 개구 호흡 소리 안내 선풍기 봉지 거기 놀때 소리 장난감 물어 낚시 잡고 봉지 소리 정말 사냥 물어 이제 개월 초보 집사 처음 소리 당황 신분 경험 신분,5,그룹5
10150,일단 교배 출산 생각 남아 개월전 중성 완료 개월 차이 개월 남아 여름 휴가 이용 중성 수술 시간 예정 여기 문제 아가 발정 중성 한지 지난 남아 휴가 자꾸 마운팅 문제 가요 혹시 문제 무슨 조치 그냥 분리 그냥 혹시 중성 수술 개월 녀석 원래 처음 당황 어찌,5,그룹5
10151,오늘 중성 육개 수컷 넥카 자꾸 접시 병원 바늘 실로 꼬맸다 넥카 해도 중성 준비 고다 거의 일주일 생전 혼자 원래 무조건 사람 보기,5,그룹5
10152,정도 다리 꼬리 몇번 살짝 밟힌적 적도 자고 정도 다리 언제 참고 개월 암컷,0,알수없는그룹
10153,아이 얼굴 피부 거뭇거뭇 피부병 생각 피부병 귀지 혹시 진드기 한쪽 상처 로란 어마 정제 기적 청소 혹시 야옹이 피부 남매 동생 곰팡이 피부병 지금 거의 치료 아이 피부병 탈모 각질 전혀 피부색 착색 느낌 턱드름 여드름 얼굴,2,그룹2
10154,벤토 처음 사용 추천,0,알수없는그룹
10155,이제 개월좀 애기 입양 가가 첫날 설사 삼일 병원 애기 로얄 캐닌 베이비 지금 병원,5,그룹5
10156,오늘 갑자기 간식 거부 지금 용변 기운 남편 병원 망포 동탄 간지 얼마 후기 혹시 가보 신분,0,알수없는그룹
10157,제목 그대로 현재 개월 개월때 한번 오늘 질문 고양이 앞발 뒷발 왓다갓다 구토 계속 헤어 개월전 한번,5,그룹5
10158,고냥이 출신 친구 러블 고다 러블냥이 사진 초록색 에메랄드 지식인 검색 계열 던데 우리 노란색 믹스 궁금궁금,0,알수없는그룹
10159,식이 헤어 사료 팁쫌 저녁 아침 고집 오늘 저녁 고양이 사료 캣만두 사료,0,알수없는그룹
10160,우리 지수 자고 외출 마중 화장실 가면 공부 티비 가끔 달라 무시 지루 가끔 혼자 그냥 둘째 상황 뭔가 순이 혼자 서도 환경 변화 히잉,5,그룹5
10161,부분 삭제 작성 발바닥 저희 고양이 외출 상처 난건 뭔가 걱정 아시 회원 계시 조언 부탁 자연 치유,0,알수없는그룹
10162,변상태 점점 질병 문의 눈물 눈꼽 눈물샘 충혈 혹시 아시 길고양이 병원,0,알수없는그룹
10163,애기 어제 발톱 살짝 박스 스크래쳐 장난감 톡톡 장난 친구 고양이 새끼 사회 적응 훈련 하진 애기,5,그룹5
10164,진짜,0,알수없는그룹
10165,가필드 모래 화장실 모래 가지 난리 아랑 마려 난리 모래 그냥 시간 괜차나질까 입자 자꾸 모래 가지 난리 안치 응고 완전 먼지 방법,0,알수없는그룹
10166,다이슨 앱솔 루트 사용 부분 고무 패킹 먼지 먼지 생각 가끔 머리카락 원래 가요 머리카락 미세먼지 미세먼지 필터 다이슨 바닥 미세먼지 세면 아무 의미 한번 확인,0,알수없는그룹
10167,일본 레볼루션 오늘 목뒤 발라 그게 자꾸 신경 그루밍 계속 그루밍 걱정 시간 화장실 장난감 유도 바깥 빼냇는데 물결 꿀렁거림 반복 지금 화장실 혹시 사진 첨부 꿀렁 거리 혹시 이유 아시,5,그룹5
10168,아가 오늘 혹시 링웜 부위 캣초딩 애기,0,알수없는그룹
10169,개월 러블 믹스 아가 갑자기 설사 어제 초록색 설사 츄르 식욕 그루밍 스크레칭 근래 재채기 자주 시골 주변 동물병원 대부분 가축 문병원 칼리시 자가용 버스 나가야 병원 직장 평일 도저히 병원 갈수 인터넷 검색 범백 잠염 췌장염 등등 걱정 태산 구강 구조 로얄 캐닌 파우치 주식 츄르 이틀 분유 최대한 동물병원 일단 걱정,5,그룹5
10170,안티 셉틱 갑자기 아파해 확인 혹시 베츠 라이프 어금니 치석 조금 제거 최근 발라 일단 병원 지금 고다 부분 삭제 작성,0,알수없는그룹
10171,베란다 보일러 배관 가까이 안전 펜스 그냥 틈새 서랍 가지 생각 혹시 검색 아시,0,알수없는그룹
10172,오늘 발기 처음 여기 하나요,0,알수없는그룹
10173,이제 아이 감기 임시 박스 담요 몇개 아무 마당 주택 고냥이 자주 가용 마리 개월 이상 데리 마당 간식 물주 자주 차라리 마당 원목 집좀 사람 야옹이 한시 혹시 보신,5,그룹5
10174,인식표 주문 오늘 손가락 개정 도의 여유 일단 착용 여유 홀랑 정도 여유 인식표 인식표 차고 꿀잠,0,알수없는그룹
10175,그저께 화장실 들락날락 펠렛 처리 어보 가루 반복 한번 병원,0,알수없는그룹
10176,빵빵 자꾸 애기 그냥 거부 주사기 애기 다섯 시간 미리 방금 미리 정도 손가락 쭙쭙 식성 정말 인걸 걱정 가도 유도 계속,5,그룹5
10177,현재 개월 암컷 고양이 터키쉬앙고라 분양 아이 항문 이불 아이 항문 그루밍 캣타워 항문 그루밍 사료 먹이 구충 사료 인트라젠 간혹 사료 캣두부 활동 성은 아주 식성 초기 장염 병원 치료 지금 장염 증상 철창 사서 무엇,5,그룹5
10178,개월 아가 데리 오인 초보 집사 피스 아이 병원 안연 물약 가루약 가지 처방 치료 원래 시간 순간 때문 마다 냄새 암모니아 냄새 초보 집사 상황 아이 걱정 잠두,5,그룹5
10179,최근 인스팅트 생식 본능 토끼 구입 사료 봉지 성분 한번 판매 처마 성분 달라 최근 뒤쪽 성분 사진 한장 토끼 토끼,5,그룹5
10180,우리 첫째 아이 월요일 갑자기 다리 쩔뚝 거리 는걸 발견 화요일 오전 병원 데리 캐리어 원장 긴장 캐리어 원장 다리 골절 그냥 다시 지금 계속 한쪽 쩔뚝 거려 수요일 오전 전화 이번 집사 마음 원장 골절 해도 난리 어제 계속 진통제 처방 말씀 신경 걱정 마음 파서 잠도 혹시 아이 경우 아이 길고양이 라서 성묘 데리 병원 나이 가구 조해 접종 중성 가족 개월,5,그룹5
10181,어제 거품 사료 방금 한번 걱정 아침 일찍 병원 혹시 증상 사료 자율 저녁 지금 걱정 냄새 안나 사료,5,그룹5
10182,집사 추석 부모님 구합 문제 고양이 중간 한번 하루 마리 방법 나마 스트레스 고민 조언,0,알수없는그룹
10183,이제 개월 한글 이의 엄마 초보 집사 워낙 처음 적응 사람 혼자 편이 데리 고민 걱정 상황 아래 상황 편이 딱지 장소 사람 성격 저희 가족 추석 당일 전일 본가 명절 준비 시간 강원도 가족 여행 방안 추석 당일 여행 혼자 데리 본가 나머지 본가 혼자 방문 탁묘 동안 정도 가지 방법 가장 아이 스트레스 혼자 고민 도무지 선배 집사 조언 구합 워낙 딱지 아기 혼자 마음 조언,5,그룹5
10184,프락티캣 여기 프락티캣 모찌 프락티캣 모찌 추천,0,알수없는그룹
10185,병원 추천 면역 구입 하루 하나 약간 젤리 북어 도안 집사 무엇,0,알수없는그룹
10186,고양이 다행 카페 문의 네이버 카페 동네,0,알수없는그룹
10187,어제 병원 검사 키트 정상 새끼 호흡 수가 원래 의문,0,알수없는그룹
10188,저희 사료 사료 가루 가슴 가루 효과,0,알수없는그룹
10189,첫째 살이 안쩌 로얄 살이 하루 아침 저녁 주식 가끔 몸무게 누가 사료 이번 가지 추천,5,그룹5
10190,갑자기 소리 다른 쿠르르르 프르르르 소리 무슨 소리,0,알수없는그룹
10191,마당 아기 고양이 마리 자리 성격 문제 생각 전원주택 마당 생활 고양이 길냥이 사료 홈캣 아기 고양이 홈캣 어제 모습 설사 사료 경우 아기 고양이 먹이 이유식 여하나 일시 생각 고양이 몇개 사진 첨부,5,그룹5
10192,사이 집사 지난 일명 봉지 사건 관계도 정리 한참 가운데 거실 둘째 둘째 물길 장난 아야 버릇 순간 어딘가 첫째 잔뜩 둘째 공격 저번 대처 위해 둘째 첫째 위해 첫째 다리 잔뜩 지금 둘째 격리 소리 때문 둘째 생각 다시 경험 사이 남매,5,그룹5
10193,화요일 애기 이빨 수술 이후 아기 거의 아예 거의 건강 자꾸 어디 수술,0,알수없는그룹
10194,아침 애기 갑자기 거려 천식 증상 고양이 숨소리 병원 검사 병원 추천 검사 정도,0,알수없는그룹
10195,어제 탯줄 버려진 아이 임보 일단 분유 젖병 초보 여기저기 검색 초유 소셜 주문 내일 오늘 하루 지금 밤새 한번 수유 젖병 밤새 잉잉 바둥거리 난리 빙박스 거가 거기 이불 중간 전기 방석 양쪽 페트병 양말 무릎 담요 혹시 계속 울면 배변 유도 계속 처음 세번 정도 유전 분유 하루 판매 나눔 인천 남구 문학동 문학 초옆,5,그룹5
10196,초보 집사 개월 정도 마리 아기 사료 주로 사료 화장실 다다 순식간 기절 애기 혼자 울면 사람 사람 무릎 자리 잡고 타고 사람 혼자 문제 저희 맞벌이 아침 저녁 사람 지금 계속 처지 오자 애기 걱정 아이 어찌 각오 회사 회사 회의실 어찌 하나요,5,그룹5
10197,오늘 부터 여행 가요 저희 방문 탁묘 부탁 휴가 문제 오늘 내일 아침 혼자 아이 츄르 그냥 스스로 아예 새벽 한번 먹이 그냥 츄르 마도 로스 개월 지금 혼자 하루 아가 걱정,5,그룹5
10198,명절 기간 상황 가족 자동 식기 혹시 중고 자동 식기 판매 댓글,0,알수없는그룹
10199,평소 요즘 부쩍 일주일 정도 자주 웁니 크게 개월 남아 이번 중성 수술 영상 소리 크게 아이 거실 는걸,0,알수없는그룹
10200,길냥이 부터 오늘 눈물,0,알수없는그룹
10201,어댑터 어디 기억 안나,0,알수없는그룹
10202,게시판 용도 규칙 고양이 질문 게시판 제약 이용 집고양이 품종 임의 교배 발정 임의 교배 출산 입양 관련 질문 경우 가입 강퇴 부분 삭제 작성 사료 커클랜드 변경 자율 급식 어제 완전 물똥 완전 설사 급식 갑자기 정도 일인 건가 애가 갑자기 걱정,5,그룹5
10203,정도 장난감 종이 부직포 심지 평소 버릇 오늘 아침 상태 어디 아마 병원 바로 배변 상태 보고 지금 월반,0,알수없는그룹
10204,생각 우리 아이 소리 스키 콧물 소리 아주 약간 가요 대부분 경우,0,알수없는그룹
10205,어제 치즈 중성 혈액 검사 수치 정도 암모니아 수치 정도 보통 나이 정도 기간 데리 오인 정도 진료 한바탕 난리 구속복 진료 스트레스 공복 수치 다음 재검사 이동 다른 사람 벌써 걱정 지금 먹이 다이어트 사료 비만 출산 한지 정도 원래 사료 거의 가슴 다이어트 사료 간식 가슴 살이 네모 북어 물이 큐브 려고 간식 아예,5,그룹5
10206,,0,알수없는그룹
10207,달봉 식탁 자꾸 처음 엄마 장난 삼촌 자꾸 삼촌 버릇 야단 쇼파 다시 어쩌면,0,알수없는그룹
10208,자주 혹시 다른 가요 기도,0,알수없는그룹
10209,동물병원 질문 동물병원 동물병원 데리 검색,0,알수없는그룹
10210,생후 개월 암놈 모성애 아기 항상 거리 면서 문제 출산 아기 순간 자꾸 피해 오지 혼자 왕따 아기 피해 아가 암놈 까르르 아기 예전 냥이 신경 자꾸 소외 숫놈 때문 마음 사랑 아기 독차지 아기 적도 아기 꾹꾹 암놈 거나 남편 우울증,5,그룹5
